1 qid:30 1:-0.01784398864060792 2:0.005609513501384906 3:-0.0021674170953342314 4:0.1385533637074678 5:0.01259218471609067 6:-0.027174878355619582 7:0.012193419774204697 8:0.04703309848212588 9:-0.017019216559083995 10:-0.017821378552075925 11:0.04140275602717828 12:0.041515248033814005 13:0.0002446650039197029 14:0.023470764483105016 15:0.005583890648519633 16:-0.047045585510417334 17:-0.006768505126596762 18:0.004888008767578923 19:-0.05765887395704406 20:0.01302936426429293
2 qid:30 1:-0.025957968615066697 2:-0.06326916918475368 3:0.05967771633131275 4:0.13286860041652276 5:0.05470414515387169 6:-0.06358259016668268 7:0.09293912687985287 8:-0.014891288444061073 9:0.00013709488842871204 10:-0.07030474250932996 11:0.012477412096925234 12:0.07323597062195486 13:-0.002017329306855064 14:0.04483382213288943 15:0.039815368878634405 16:-0.05879628872381858 17:0.041449150936740634 18:-0.05641231892031996 19:-0.034133534903281415 20:0.004318435860289143
1 qid:31 1:0.03487821360971887 2:0.1965357120556952 3:-0.02861657517078243 4:-0.04566666165191893 5:0.001676615952406672 6:-0.08137175747157421 7:-0.0428840096631347 8:-0.005195201712067078 9:0.004338239480352769 10:0.1329381573218711 11:0.004100164241030404 12:0.05020861020901616 13:-0.010818392135946698 14:-0.008698330360574456 15:0.015158926227420698 16:-0.06906272920595075 17:0.027905378935929273 18:-0.03880693619199618 19:0.05452562729194187 20:0.009399849306404511
2 qid:31 1:0.021178628770145886 2:0.19193213716799673 3:-0.04988997157387033 4:-0.006994441057421253 5:0.04653686866278158 6:-0.11958155845781104 7:-0.06702763412787886 8:-0.011379024464843158 9:-0.013443117879335189 10:0.15571457860325646 11:-0.00910185440219109 12:0.0633249997645952 13:-0.035212108321444155 14:-0.04700363590326931 15:0.023559558022524178 16:-0.05869924444847485 17:0.05094582948912452 18:-0.04924582603635877 19:0.06831375094079185 20:-0.019183773623986388
2 qid:32 1:0.031515889788372685 2:0.13238288680323929 3:-0.038577720492302875 4:0.013162152221289894 5:0.0018967986536364938 6:-0.05839159476557757 7:-0.03395390610787229 8:-0.054388302042314554 9:-0.005934373198210016 10:0.18918021055964782 11:0.014271768769886298 12:0.0415051372004129 13:-0.0421113202779083 14:0.016130513992311413 15:0.02473827754856868 16:-0.04704511193330668 17:0.05732641534022676 18:-0.008836180751548992 19:0.05521729710333273 20:0.006098018534445446
1 qid:32 1:0.037465358571238276 2:0.12279304282622445 3:-0.005979022985505287 4:-0.0055061179310839535 5:0.030978261316124238 6:-0.051193591718134424 7:-0.052511083529506675 8:0.02843132497121924 9:0.03580242562218475 10:0.07176959089277549 11:-0.02094044055974625 12:0.024436183651669913 13:-0.006336548717948868 14:-0.0184785708615962 15:0.030123198538300124 16:-0.06268618244129476 17:0.01699594055459659 18:-0.032261905513236995 19:0.045546376502548724 20:0.03642180931962868
2 qid:33 1:0.007308219988674931 2:0.18451266464873628 3:-0.031944615433397536 4:-0.02015328885301989 5:0.018904005592752328 6:-0.11982819026591121 7:-0.042883961785985227 8:0.014465415917796594 9:-0.022924454927299283 10:0.152415131262975 11:-0.015844128632549123 12:0.03133892770867271 13:-0.013231671407552418 14:-0.0376451174295874 15:0.03203213766920145 16:-0.07460257644436616 17:0.055133750168034436 18:-0.05228622596422351 19:0.05003623804949184 20:0.0005068586180612725
1 qid:33 1:0.09403446883112962 2:0.19807317898123736 3:-0.041872741451433035 4:-0.022255816550662597 5:0.023357801203288613 6:-0.07464496935109156 7:-0.05607878750168363 8:0.033035607571175185 9:-0.01791469647688215 10:0.07215779179662307 11:0.017519213426241652 12:-0.007626555059155646 13:0.010280597778513445 14:-0.03071882170154531 15:0.032908920733949805 16:-0.055075381049472516 17:0.021673703750953795 18:-0.00907248684114641 19:0.02998266222394003 20:0.04519335233491328
2 qid:34 1:0.024904003948491446 2:0.17342023910351592 3:-0.04353040614476246 4:-0.03855680933036232 5:0.04666185652477558 6:-0.11802601173721419 7:-0.04842620547785397 8:-0.01004410863306694 9:-0.023069707749394243 10:0.14332084970487863 11:-0.019576231139239942 12:0.05539487036842102 13:-0.021907540320254753 14:-0.033440783604322996 15:0.003921690526634524 16:-0.03169066626174543 17:0.04039476481475249 18:-0.04087064786635611 19:0.07641947348066454 20:-0.043198242402564264
1 qid:34 1:0.0884824295106291 2:0.15436507356655582 3:-0.0669621967682255 4:0.04214422101372693 5:0.07582030968831907 6:-0.033479317109901895 7:-0.07735115796488098 8:0.005179356615554284 9:-0.017575433956460697 10:0.05719130982072579 11:-0.0029096280480169594 12:-0.0041597930728365165 13:0.02009819776668656 14:-0.013893728795069114 15:0.043083330212296544 16:-0.0375699874114643 17:0.007959615175708128 18:-0.003870123051027255 19:0.0075526487292019474 20:0.010986232418200837
1 qid:35 1:0.06440929274575125 2:0.18012056362511142 3:-0.06173824825537408 4:0.023539858104016417 5:0.04352287706554108 6:-0.0363040224194668 7:-0.07418633936409734 8:-0.001094000999896802 9:-0.014235519697968681 10:0.08157206733764776 11:0.009845193271478309 12:0.00936303928384859 13:0.02048004662445861 14:-0.006839050609132358 15:0.04621229881209664 16:-0.046577343910026145 17:0.022211038999498372 18:-0.013102373625640852 19:0.007496484955721246 20:0.02275319100724353
2 qid:35 1:-0.013131630471487724 2:0.17496261739371194 3:-0.018848972508287182 4:0.0007109937712490889 5:0.06496556183867462 6:-0.13032053215421835 7:-0.07393750923441697 8:0.012472181640189768 9:-0.043555824863771075 10:0.13880857988962633 11:-0.039045884968924055 12:0.04822913602405644 13:0.001840924119108996 14:-0.03446225116236121 15:0.010424474190349671 16:-0.045921723303798775 17:0.05219344075717637 18:-0.04651256407873185 19:0.09967800689134282 20:-0.016486012886148597
1 qid:36 1:0.07647409685154717 2:0.11049846185086595 3:-0.04336102246802569 4:0.019688301269592715 5:0.009767954742004535 6:-0.03826068638354788 7:-0.03589963679880469 8:-0.014009826288868397 9:-0.013999449747743972 10:0.08936047078393976 11:0.040656295067671766 12:0.05764574895583062 13:-0.000638454379146872 14:0.0131952627086828 15:0.015617247964478567 16:-0.06153853755343419 17:0.03696630417379331 18:0.005465734470446432 19:0.014299584960503514 20:-0.016720117652581495
2 qid:36 1:0.016436948017075976 2:0.19929769933281155 3:-0.03077866930148119 4:-0.05243396517681375 5:0.02050470681378947 6:-0.11579017857558209 7:-0.04841305351580381 8:-0.01661733730805503 9:-0.018970236667386658 10:0.14968199247721417 11:0.004378035212674535 12:0.034424327299954954 13:-0.01861632649037323 14:-0.020607782278414914 15:0.032018866104751915 16:-0.06320269906720477 17:0.05335153423542556 18:-0.04893282467598974 19:0.06442782591396817 20:0.00887848312547703
1 qid:37 1:0.00016943917885700724 2:-0.05300702579915384 3:0.12822309797819303 4:-0.005531589793846423 5:-0.06243472266809167 6:-0.04896636130157697 7:-0.009537786918901099 8:0.09021192234621006 9:-0.09122212598726556 10:0.060823537108142325 11:-0.02375214978630852 12:0.037279504181698744 13:0.022484707748836624 14:-0.04752282639735485 15:-0.018340632937956108 16:0.09916118227398686 17:-0.10030207287860196 18:-0.054074055907919756 19:-0.06592141476105426 20:-0.001581324866302904
2 qid:37 1:-0.04859347752921701 2:-0.027739188291127422 3:0.12390722451544534 4:-0.028579538945584196 5:-0.060107248243412 6:-0.05783949511619079 7:-0.029371440743717926 8:0.0973898500753684 9:-0.0934795569287169 10:0.0702980958018394 11:-0.005558585078407318 12:0.03149302552445099 13:0.01618794916529179 14:-0.008616391611883982 15:0.0016423011592899281 16:0.0982121025107058 17:-0.11069182824130563 18:-0.016335864467547735 19:-0.08740525729533774 20:-0.029460419707593784
2 qid:38 1:0.04307044617929355 2:-0.009460922958881934 3:0.1155601076129689 4:0.016062013559747977 5:-0.04934347319440597 6:-0.029823142853433564 7:-0.031730270122660095 8:0.06508157127433743 9:-0.11918396467663031 10:0.0861430335843887 11:-0.011996282981811676 12:0.03984794878313121 13:0.017209224035845794 14:-0.026966218305627978 15:-0.011913660316642321 16:0.08459707627669395 17:-0.08718301852489915 18:-0.06530239794182591 19:-0.08064038558793066 20:-0.004959028454128588
1 qid:38 1:0.037889905682740754 2:-0.049624049114354904 3:0.14119793648217643 4:-0.046902394221908554 5:-0.06842046499364297 6:-0.010941253940902437 7:0.012658094211928747 8:0.10468686151374448 9:-0.049965883415143644 10:0.02078663217094634 11:-0.007083350567305633 12:0.0038714333107682485 13:-0.008508835384353623 14:-0.05803657677843303 15:-0.011335199422902571 16:0.03459489366424191 17:-0.05358197941282275 18:-0.016373600642601103 19:-0.04065047458130128 20:0.016163211574216078
2 qid:39 1:-0.07229748712871399 2:0.010139906796367976 3:-0.1294300717876976 4:0.019428066620725607 5:-0.021502732837790063 6:0.1778659759429171 7:-0.019676125188335277 8:-0.03882944071829512 9:-0.035931109314698284 10:-0.07332921531032008 11:-0.05046418718932516 12:0.06758835970762023 13:0.0001714435896372666 14:-0.06767800018845684 15:0.006832718226171763 16:-0.03970219183106843 17:0.008951189225211752 18:-0.08000786576415606 19:0.05977346521024317 20:-0.08305190303068716
1 qid:39 1:-0.08005104256788766 2:0.020037905850025708 3:-0.11660526463291254 4:0.028448938023555685 5:-0.0392453993312377 6:0.1661844127406727 7:0.020069732223597182 8:-0.05533954205185018 9:-0.07399021699659954 10:-0.07074786389781122 11:-0.036425615476083514 12:0.05079594328400219 13:-0.012014487697941051 14:-0.0669404506266573 15:0.016173342833069423 16:-0.06386641904015264 17:0.021885937016826423 18:-0.09685090471317236 19:0.034476386058475056 20:-0.06403143483022464
1 qid:40 1:-0.06252081045135603 2:0.0641665987322513 3:-0.0856063497736833 4:0.00588073009858249 5:-0.044718784073365124 6:0.14375553317017814 7:0.01229409817539329 8:-0.03380334942009566 9:-0.05230600821271021 10:-0.049020021736328724 11:-0.03222277233405859 12:0.024116105233309745 13:0.006763217554963157 14:-0.024223115773075742 15:0.0005973845450656739 16:-0.03347060445197399 17:-0.001097509107639675 18:-0.05377975558456389 19:0.03446812154359108 20:-0.06515446139910225
2 qid:40 1:-0.06475894302279127 2:0.04363032453480312 3:-0.12240873338781594 4:0.014775175467325354 5:-0.047045954042576776 6:0.1890454073763373 7:-0.005000198568811042 8:-0.015314863247544436 9:-0.051906411126592666 10:-0.06992798996121016 11:-0.0657328716823966 12:0.052719730879081425 13:-0.012338438263540918 14:-0.05627096489022207 15:-0.0018591401900887824 16:-0.036107953587103725 17:0.02921128787401334 18:-0.07910037301981213 19:0.03073894903471177 20:-0.08609368349973243
2 qid:41 1:-0.05166390571038942 2:0.04543740594481079 3:-0.13622643607528248 4:-0.003687216274551347 5:-0.04945855187746103 6:0.1687890554514539 7:-0.025411153902401482 8:-0.053914342321514944 9:-0.04109989557890553 10:-0.07765440763767248 11:-0.04192238657404526 12:0.06450746007498723 13:0.003428676089602918 14:-0.03188984301703245 15:0.016735939131754397 16:-0.04924623346976009 17:0.036700648384746085 18:-0.07337641799860901 19:0.025503690951769818 20:-0.0659561363123745
1 qid:41 1:-0.05356635137643243 2:0.0397944434110996 3:-0.14142003798031244 4:0.02108539477905074 5:-0.0008197437215727663 6:0.17158607388165031 7:-0.011224723189816262 8:0.0079968644228791 9:-0.03728917915444038 10:-0.06555780995517167 11:-0.046568857671760194 12:0.03934422459215348 13:-0.011899870450935233 14:-0.015502910270269298 15:0.0015571290834291475 16:-0.03624039129792754 17:0.018196274142001697 18:-0.05317764383413822 19:0.019386468515399068 20:-0.06586714748329449
1 qid:42 1:0.04561296771663948 2:-0.057465838110569656 3:-0.10043673842213557 4:-0.01586915247049789 5:0.002816196264943425 6:0.005208655797366591 7:-0.0836449050691045 8:0.00557993670296285 9:-0.012984695989599993 10:-0.011194268776747082 11:-0.0075014063796582835 12:-0.02930656984391468 13:0.04916458498126431 14:-0.020847108816704416 15:-0.04053761285298209 16:0.0020671378276282716 17:-0.006518460824673923 18:-0.06686212187487584 19:0.021997248338840314 20:0.06518287540654846
2 qid:42 1:0.02732910240447451 2:-0.07770523159166265 3:-0.131007256994969 4:-0.002836752975087585 5:0.018668375307753993 6:-0.0030448669496167813 7:-0.12574777819906854 8:-0.04443886169081226 9:-0.0203738568647737 10:-0.04121092039739915 11:0.008000966007553166 12:-0.016433472332484943 13:0.03136122000922169 14:-0.06056832274007931 15:-0.05649899759805497 16:0.03611749479119688 17:-0.05807241672475031 18:-0.028246096622573814 19:0.04079253001915342 20:0.06968760719997019
2 qid:43 1:-0.008983732492596 2:-0.06120067565759689 3:-0.11014297592254056 4:0.06425289029898285 5:0.04161628188728549 6:-0.005365849080649568 7:-0.13631993985035692 8:-0.06010961616788368 9:-0.006558892857300988 10:-0.02499994094301725 11:0.025143117893812898 12:-0.005220020636692311 13:0.037189877457870085 14:-0.048735443419546845 15:-0.05333138800511082 16:0.00910602535038526 17:-0.08644982329318704 18:-0.004418755572421001 19:0.04729514173907717 20:0.04790557954297667
1 qid:43 1:0.075697287624673 2:-0.09717615579518349 3:-0.07544615191108699 4:-0.022222636095822833 5:0.03748032360010072 6:0.01518188934097907 7:-0.04000798664627604 8:0.017053704086967457 9:-0.004150742934945201 10:-0.028882043881942772 11:0.00679910134037357 12:-0.006224818711966621 13:0.0046460208593101585 14:-0.052468775724055214 15:-0.051496039862680906 16:0.022386845840817717 17:-0.05723113323956033 18:-0.047782790122117946 19:0.03337788460028826 20:0.013049561541832823
1 qid:44 1:-0.08518040224942548 2:0.0073292657351066645 3:0.002431236641940689 4:0.04069313009381729 5:-0.058151698036075755 6:0.011944262049790454 7:0.04935249844805323 8:0.06774168436250314 9:0.01539942147346394 10:-0.04231432620261774 11:0.003610411103676707 12:0.04558334403601205 13:0.018636355803771234 14:-0.002394550762214964 15:0.024335875118725012 16:0.03234481498666347 17:-0.006593399290864689 18:0.01960428311138221 19:0.017573932760636558 20:-0.024482122828332696
2 qid:44 1:-0.11040797742008446 2:0.07977278633770467 3:0.005242009796700201 4:0.004623771973509848 5:-0.07241644754890197 6:0.06756592845655139 7:0.043749362337306016 8:0.0453672736895793 9:-0.003177223517438 10:-0.07304992112479702 11:-0.0507212610154535 12:0.019274436494993163 13:0.010919405153594724 14:-0.0046504005158338555 15:-0.0072496567865391786 16:0.004610757065487603 17:-0.013424299143499241 18:0.017908300220820815 19:0.06948993759970251 20:-0.05839008735445385
2 qid:45 1:-0.10416740105975003 2:0.0822622939105224 3:0.026898811096593325 4:-0.006915522691517857 5:-0.06381218176851991 6:0.062377658223652974 7:0.05138241927423612 8:0.06597774706113227 9:0.0028076331318433166 10:-0.04639512208048252 11:-0.04733175982584766 12:0.03250697185783564 13:0.02969894232514865 14:-0.014315941847762399 15:-0.0008241400227039573 16:0.030491960944083272 17:-0.03581546673042556 18:0.023802401279259377 19:0.05066140593220003 20:-0.02331426236811114
1 qid:45 1:-0.08149363689060107 2:0.0408288507938694 3:-0.0049319044523729455 4:-0.06064471828230183 5:-0.0020754036836403006 6:0.0032575237152016427 7:0.018845590074677135 8:0.015289013195117673 9:0.030044695089291938 10:-0.03554430588551525 11:-0.018260709114985466 12:0.02026367614669985 13:0.02893412901579444 14:0.01486621540499109 15:-0.018225315064231674 16:0.03239558293446646 17:-0.039754320570445444 18:0.05164339631385654 19:0.05652999312795845 20:-0.02930450479108154
2 qid:46 1:-0.09942811889703018 2:0.07767968928353963 3:0.011665925703957079 4:0.008855378205162412 5:-0.05314016903314195 6:0.03949585113736058 7:0.040951701789041534 8:0.030030505527306718 9:0.021511794775374776 10:-0.054730195971469865 11:-0.03526593848483363 12:0.015363589876869622 13:0.015221648404685258 14:0.0045472822583914555 15:-0.01422258772692457 16:0.02749480631252573 17:-0.02925432498618461 18:0.019005303412130498 19:0.054015638211945424 20:-0.023372280925367833
1 qid:46 1:-0.015445922510084385 2:0.039338768881772596 3:-0.014668387352922184 4:-0.02585838454368729 5:-0.03592138805445764 6:0.023180637699043254 7:0.017064882739211824 8:0.003127400963304213 9:-0.005868931076016451 10:-0.062304549755694605 11:-0.009100410853311027 12:0.024549443694222135 13:0.003351013827555248 14:0.011083917477758186 15:-0.003744805722993106 16:0.00033687425280322716 17:-0.005297440546085911 18:0.015603254114228282 19:0.0355074048563445 20:0.014195581922637937
2 qid:47 1:-0.09123000149530816 2:0.02614312145128627 3:0.03705167122352296 4:0.030264787075725396 5:-0.03831774456134637 6:-0.000984810559812789 7:0.030668208352686147 8:0.06002276577791163 9:0.020327447965460814 10:-0.05745271703263029 11:-0.002367860742576104 12:0.02647479419971852 13:-0.0013518454345770904 14:-0.0004893884638747219 15:0.018400317344264 16:0.03275680408868192 17:-0.013449002931666745 18:0.009195740806921818 19:0.0450114289430094 20:-0.033446428757959105
1 qid:47 1:-0.012353108331387107 2:0.007472888893415783 3:-0.013700697325066574 4:0.005539720975696121 5:-0.047764661002063655 6:0.022385375748298266 7:0.024469369894196628 8:0.06857385443399883 9:-0.0059325109520409446 10:-0.06666048202084349 11:-0.015822969346819586 12:-0.0037399469681452524 13:0.0034547615092756292 14:-0.010248935469125187 15:-0.01366327037851768 16:0.024259852720247343 17:-0.012639504660226678 18:-0.019862454497991157 19:0.023058927992020296 20:-0.01979121749941193
1 qid:48 1:-0.03807177439692911 2:-0.06459991901896135 3:0.008335669981368588 4:0.03838144124073061 5:0.013287819241481778 6:0.003915837535633928 7:0.023030036657833507 8:-0.006447070051956421 9:0.00029507169857613536 10:-0.05762204073594418 11:0.002039092919462134 12:-0.007254887256753041 13:0.0354618544805852 14:-0.04791696546557939 15:-0.008483601994553216 16:0.027952726864504868 17:-0.045692127521318494 18:0.03163022319134929 19:0.07532332032083197 20:-0.016587558907234973
2 qid:48 1:-0.0977991983908735 2:0.05134181143385015 3:-0.0035691548592608636 4:-0.005668922269385804 5:-0.06609963494985152 6:0.04726405404514874 7:0.023341788812011592 8:0.02689192804359367 9:0.013881869270684672 10:-0.022019430147455187 11:-0.00795725022481385 12:0.021867518178606462 13:0.013414559441833727 14:-0.0069787338239071395 15:-0.026400349450425194 16:0.009941190249029777 17:-0.004048831165510247 18:0.025541781779278017 19:0.07201207048220651 20:0.007475693529662934
2 qid:49 1:-0.10655447367700967 2:0.06954176172539812 3:-0.07935838529626649 4:-0.0294255111537904 5:0.0518292882651388 6:0.009896682235972558 7:0.014951426671508552 8:-0.05004387075198942 9:0.09507025898771579 10:0.0832064979055759 11:-0.04702972899941861 12:0.13667156534711497 13:-0.0001408827156168577 14:-0.07424473185350813 15:0.03634284144587259 16:0.031680944147887295 17:-0.0019236941207991308 18:0.08232754061782162 19:-0.07357968566481395 20:0.10605722397637202
1 qid:49 1:-0.06236679970304275 2:0.055369976469490614 3:-0.07449082664300076 4:-0.02428494755471808 5:0.058897125304112764 6:-0.003395435816892337 7:0.008275618649405762 8:-0.045304426708736176 9:0.10039956129536437 10:0.09045502325579423 11:-0.05583248658209758 12:0.15029286817801257 13:-0.0007735114048451989 14:-0.061067374089055645 15:0.028788914356121152 16:0.025675115698924167 17:-0.00956100710511867 18:0.08334327284354692 19:-0.07131660365836086 20:0.11584120254579458
2 qid:50 1:-0.06497840599975055 2:0.04093741721798486 3:-0.07977014465706525 4:-0.03489280795100392 5:0.057502453665774445 6:-0.008768545227331172 7:0.006895952094879394 8:-0.040438322158869534 9:0.08812799540861574 10:0.09013328646695701 11:-0.061064430274474654 12:0.14286291062681017 13:-0.005070804695990832 14:-0.06101349188498341 15:0.03445560463931048 16:0.03315060528554289 17:-0.0037764909195968054 18:0.07766176242853794 19:-0.07941893707249262 20:0.108001166218469
1 qid:50 1:-0.0959312875922613 2:0.07406205583048216 3:-0.08569708974292631 4:-0.03715482399101117 5:0.048217782672400566 6:-0.0006594305259449047 7:0.006572639050424584 8:-0.06453731033601318 9:0.09836783060667027 10:0.07443654023996217 11:-0.0533706458085302 12:0.1350057515446933 13:0.0005785297185439127 14:-0.07582166994578532 15:0.02715060878412908 16:0.036318268176612926 17:-0.0057103039659659694 18:0.07688616518240328 19:-0.06602210109468008 20:0.11492649174795577
2 qid:51 1:-0.10331423158913411 2:0.027541248993381482 3:-0.06795252160698939 4:-0.013591049963274846 5:0.027484751898351877 6:-0.03690451216989463 7:0.028194776134055115 8:-0.04959904348669831 9:0.04944335419153622 10:0.07029789684403318 11:-0.04270068693447156 12:0.11414240758058661 13:0.02556899197728629 14:-0.049696112839112155 15:0.04216861087816049 16:0.003661281613360764 17:0.011700623795973511 18:0.048107526007917824 19:-0.08128778675609961 20:0.112761013709122
1 qid:51 1:-0.09067681337032038 2:0.06253668846057897 3:-0.02560623536846113 4:-0.054839736001739435 5:0.0421467334703908 6:0.022180872484130892 7:0.034702547555140184 8:-0.051309566092025 9:0.0917391146852814 10:0.0597679498040207 11:-0.06805114403792108 12:0.11473163986598736 13:-0.022422734450354878 14:-0.07553226039553429 15:0.04258573281954185 16:0.038673225900115245 17:0.007742440221207366 18:0.05867737861156172 19:-0.05735884594797719 20:0.08086346452471682
2 qid:52 1:-0.08642443235020739 2:0.07358193479832967 3:-0.05110777251932526 4:-0.041167716432746845 5:0.048908425430689434 6:0.018975578843268132 7:0.022702249764349213 8:-0.05913746087604167 9:0.09380515081211538 10:0.084661708713866 11:-0.04460630951795391 12:0.11249371209773285 13:-0.01405436918321523 14:-0.0357157801959419 15:0.05190975472525354 16:0.07483839841117226 17:0.019562135374063226 18:0.0850588240461739 19:-0.06051719933235848 20:0.10452017037661897
1 qid:52 1:-0.09023701528076632 2:-0.023951140025327715 3:-0.10774900682674964 4:-0.018038924369045514 5:0.02364838032607036 6:0.007393149582561139 7:-0.018682211833294663 8:-0.005881298562971895 9:0.06185377468783951 10:0.05779762430467004 11:-0.014418024459063577 12:0.1397711712320231 13:-0.015316391605886425 14:-0.031143085139387 15:0.03047143343860216 16:0.04692316186328294 17:0.02048850278477521 18:0.05154527685284728 19:-0.032528772789155225 20:0.09477548592432886
2 qid:53 1:-0.1006045507182974 2:0.05450563286254461 3:-0.07243892884329062 4:-0.036677899893528564 5:0.05612989389986868 6:0.02413482720282051 7:-0.013053148375012074 8:-0.0451688805669991 9:0.08990875735584311 10:0.06879538849629165 11:-0.03674567063078245 12:0.1326038334052961 13:-0.020212753365892035 14:-0.0697599580496607 15:0.059945551121514964 16:0.057421296136130416 17:0.010252289652834893 18:0.08202771958402363 19:-0.07174851127703222 20:0.07848818014479625
1 qid:53 1:-0.0767450354853196 2:-0.047679026430818165 3:-0.10515049477839374 4:-0.05754609725777649 5:0.010031988151937288 6:0.024933192562327 7:-0.04216246851663463 8:-0.019356233261148298 9:0.06314974239627975 10:0.06826312938920118 11:-0.007068306000723775 12:0.13691119146495145 13:-0.0022735914744476493 14:-0.03623218063276312 15:0.0189360225244433 16:0.03580174903247408 17:0.02912076938274695 18:0.050112180272288455 19:-0.025142040369333173 20:0.10254701519548146
1 qid:54 1:-0.038605016846791226 2:0.005196759608878585 3:-0.08002207971072126 4:-0.0028626785715122373 5:-0.012923349998167102 6:-0.014386301359310513 7:-0.005494857545969392 8:0.01201257246107475 9:0.05407182962754957 10:0.04991188976048239 11:-0.04131610251716197 12:0.04442761952515639 13:0.02588912632614273 14:-0.05749609383046782 15:0.01496796256469716 16:-0.02668363483359932 17:0.00490640673266537 18:0.031461424919149376 19:-0.03525881584255873 20:0.053717437737001925
2 qid:54 1:-0.0336330575820466 2:-0.01314898542525035 3:-0.0341151957065009 4:-0.04587325364116171 5:0.06226635797993681 6:0.0001725543240025853 7:0.004284699312284013 8:-0.032583000242652 9:0.0794455089596888 10:0.05090843044601455 11:-0.09233307419073833 12:0.1534880288024494 13:-0.02326991287611848 14:-0.08925469301536969 15:0.04599307200819905 16:0.06851751662855192 17:0.003242965762142059 18:0.07277279067210166 19:-0.08216598674990291 20:0.08781567904488857
2 qid:55 1:0.06554423729855463 2:0.12489604317113935 3:0.07690992895625837 4:-0.06146023740977276 5:-0.0456490877793779 6:0.041959498768591556 7:0.1583965078311878 8:-0.046686728166031255 9:-0.03436562544597402 10:0.0031049398738249682 11:-0.05648702271460499 12:-0.02705977680507037 13:-0.07670842984213355 14:0.0891819823784289 15:-0.02452839369373246 16:0.08729865198604712 17:-0.03891704863244796 18:-0.09231345495073578 19:0.028344147247936165 20:0.054493248877459634
1 qid:55 1:0.10629295534470048 2:0.05478438123749394 3:0.04866792066924775 4:-0.021231832200412526 5:-0.021348585626820384 6:0.0050923837064106945 7:0.10523618908450066 8:-0.02009932281308736 9:0.00887813729657413 10:-0.002668609461927503 11:-0.05584505193423476 12:-0.018817432697350363 13:-0.021181490741272086 14:0.0561534237383135 15:0.01104031287653018 16:0.09010037382644971 17:0.0102716099693148 18:-0.09624447720275263 19:-0.01352806536083039 20:0.011466127082639044
2 qid:56 1:0.1308703398992034 2:0.07077350169531335 3:0.05820546642606429 4:-0.09808710302961704 5:-0.05321691499292326 6:-0.006781806280136244 7:0.16226209276759385 8:-0.04951929438545524 9:-0.03579082264578795 10:0.025923077078326393 11:-0.02120539510843813 12:-0.03844611449284588 13:-0.07092228414896183 14:0.10286544613611102 15:-0.015106740261579673 16:0.10480495058331413 17:-0.02382941498745647 18:-0.10618316225548258 19:0.057946803995222056 20:0.05287106297900111
1 qid:56 1:0.10414600285441479 2:0.04301575110709971 3:0.0817439289532611 4:-0.05839211299978693 5:-0.022267937905761856 6:-0.010271153573438165 7:0.10539752379627139 8:0.02518128313713128 9:-0.012610104923412455 10:-0.044555447405462814 11:-0.04463243332230676 12:0.005618593344748821 13:-0.05688721905207329 14:0.04955800879734862 15:-0.022777636472634408 16:0.07622671639158053 17:-0.044368299077254245 18:-0.08692350662381172 19:-0.005711352119570566 20:0.01606284053781067
2 qid:57 1:-0.0729133581880438 2:0.05179257113557906 3:0.1301102141538734 4:0.02091969243560649 5:0.0026728122950459526 6:0.04471576655210795 7:-0.12118922497103386 8:-0.09631896155239528 9:-0.008935328558599048 10:-0.020002776644660387 11:0.050835329008169075 12:-0.07102460574126031 13:-0.024780124681150578 14:-0.001571880997960292 15:-0.053676300879439594 16:0.06403795698342911 17:0.04552846577961779 18:-0.03592597229524687 19:0.0014654407882063508 20:0.023965594479967243
1 qid:57 1:-0.0017044663374282 2:0.022326013206986895 3:0.07073533592739709 4:0.061843731987273706 5:0.013506317959636686 6:0.03200234876204741 7:-0.14700794681681878 8:-0.06886351878800352 9:0.0024001005972691886 10:-0.02734938444198673 11:0.04718923881286924 12:-0.03020074247079204 13:-0.04086394774874293 14:0.0047306428359308915 15:-0.09333527641283518 16:0.017895173153529106 17:-0.016365705437639388 18:-0.009692444990426975 19:-0.006814525138223249 20:0.004468405079504647
2 qid:58 1:-0.07972744581095444 2:0.050774534364412524 3:0.1254853656562 4:0.018554947475688748 5:0.0013777648096204107 6:0.043298058141730635 7:-0.12014500083686136 8:-0.09349908564253573 9:-0.013295256633663169 10:-0.01902207113518163 11:0.04827964824297185 12:-0.07181652491997356 13:-0.025913535876842867 14:-0.0025637922717656756 15:-0.053639695803996315 16:0.06626736360302933 17:0.04689941377183954 18:-0.0331530288439883 19:0.00040465946073139805 20:0.020344277348906533
1 qid:58 1:-0.04288587861963209 2:0.016607124143152272 3:0.1091227126414778 4:0.02517721836701677 5:-0.012930591774446961 6:0.021297288216453967 7:-0.13751292061575401 8:-0.06095048548101652 9:-0.02544817209031845 10:-0.015271152345815402 11:0.0637435756859352 12:-0.06308105189602194 13:-0.02857810650030209 14:-0.002459197361785225 15:-0.06548965175807885 16:0.052743450411925304 17:0.03053864087304082 18:-0.02284805259094559 19:-0.029539762218850185 20:0.012281135508463978
